country_iso3,country_name,indicator_code,indicator_name,year,value,fetched_at_utc
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2012,91.7813702690939,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2013,-19.6276937990081,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2014,-24.5110536856449,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2015,-2.43005265175647,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2016,-2.98083261952721,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2017,30.3950611263495,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2018,6.20327204937865,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2019,-12.4989174222368,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2020,-30.4001717408883,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2021,26.6853936559494,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2022,-9.42490206992071,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2023,8.96534736140164,2026-02-23T22:48:00.073454+00:00
LBY,Libya,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2024,0.859500182813605,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2000,1.11923449171742,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2001,6.22462901700752,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2002,2.33486055707684,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2003,4.79759279351288,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2004,3.20713471239438,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2005,1.78494971981462,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2006,6.31205425044466,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2007,2.03302704420354,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2008,4.24978033517071,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2009,2.34392549842086,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2010,2.07976488720576,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2011,4.06561020586629,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2012,1.66384638357194,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2013,2.7578648778037,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2014,1.43852495314533,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2015,3.10634719191513,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2016,-0.693616602037565,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2017,3.78371209116371,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2018,1.91410663270995,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2019,1.81642055572905,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2020,-8.13866950405836,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2021,7.0606299574828,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2022,0.779078150413596,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2023,2.58793464682357,2026-02-23T22:48:00.073454+00:00
MAR,Morocco,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2024,2.77494467917541,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2000,0.150492543589365,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2001,-4.74097088807815,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2002,-5.50962678622284,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2003,3.69783168216851,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2004,3.75594009248144,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2005,1.35662290420511,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2006,-1.01590810452811,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2007,-1.94086075361376,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2008,2.04298819113291,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2009,-4.86501611210622,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2010,6.08720360847519,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2011,6.79984191573597,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2012,1.40889754697817,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2013,-2.47720466086211,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2014,1.5065962283723,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2015,-0.634810334471936,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2016,-2.03439520588341,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2017,1.10646877226159,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2018,5.89707730206987,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2019,2.09953683085793,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2020,-8.3434729070232,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2021,9.17745692710805,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2022,7.15912905732745,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2023,-4.01429387790023,2026-02-23T22:48:00.073454+00:00
SAU,Saudi Arabia,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2024,-2.61945058525819,2026-02-23T22:48:00.073454+00:00
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2000,-1.80421522520456,2026-02-23T22:48:00.073454+00:00
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2001,-1.40284325455362,2026-02-23T22:48:00.073454+00:00
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2002,1.47328181768793,2026-02-23T22:48:00.073454+00:00
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2003,4.68174171715712,2026-02-23T22:48:00.073454+00:00
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2004,4.2935988060548,2026-02-23T22:48:00.073454+00:00
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2005,3.52095168365396,2026-02-23T22:48:00.073454+00:00
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2006,0.644012233201963,2026-02-23T22:48:00.073454+00:00
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2007,-0.635804298088587,2026-02-23T22:48:00.073454+00:00
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2008,0.843363715439807,2026-02-23T22:48:00.073454+00:00
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2009,4.27155320051828,2026-02-23T22:48:00.073454+00:00
SYR,Syrian Arab Republic,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),2010,2.82697106833621,2026-02-23T22:48:00.073454+00:00
